"","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N"
"224",0.237231009,0.354679803,0.2597874,1.99766658,2.557946591,0.196266528,0.170080373,2.146486907,0.187451387,1.337827327,0.287269899,0.269380347,0.236712471,0.236712471,0.752398237,0.622763806,1.296862847,0.848327716,0.360902256,0.77210267,0.256416904,0.354939072,0.163598652,0.972258232,1.470054446,0.728026964,0.196266528,0.210007778,0.473943479,0.152450091,0.344309048,1.595022038,0.869328494,0.536427275,0.574280529,0.718434016,0.573502722,0.381643765,0.568317345,0.291418201,0.332382681,0.394347939,0.430127042,0.15148448,0.735661269,0.141869096,0.980263158,0.231106613,0.253036437,0.838900135,0.095985155,0.162786775,0.141194332,0.12668691,0.160593792,0.17257085,0.175775978,0.11082996,0.212719298,0.102564103,0.633265857,0.291835358,1.357962213,2.138157895,0.204116059,1.134109312,0.737179487,0.308873144,0.16734143,0.137820513,0.12668691,0.19011471,0.409581646,0.146423752,0.226720648,0.204959514,0.880398111
"225",0.248450413,0.368285124,0.276084711,2.003615702,2.517561983,0.204028926,0.166838843,2.262913223,0.176394628,1.136105372,0.293904959,0.236053719,0.239927686,0.229080579,0.727014463,0.613636364,1.283832645,0.865960744,0.355630165,0.75464876,0.238894628,0.359245868,0.161931818,0.946280992,1.543130165,0.724948347,0.207386364,0.223140496,0.482179752,0.153409091,0.338584711,1.572055785,0.857438017,0.501033058,0.577221074,0.734504132,0.58161157,0.384297521,0.572572314,0.279958678,0.332902893,0.436983471,0.42071281,0.14860259,0.760736196,0.144342195,0.9633606,0.234321745,0.263974097,0.922119973,0.105316973,0.157293797,0.149284254,0.134969325,0.14740968,0.175698705,0.182344922,0.11929107,0.219325153,0.098670757,0.622528971,0.30129516,1.33674165,2.158486708,0.212849352,1.141104294,0.734151329,0.289706885,0.164621677,0.141615542,0.134969325,0.162235855,0.419052488,0.160361282,0.251874574,0.211486026,0.898773006
"226",0.312913066,0.510040671,0.350152517,2.862353838,4.561769192,0.23729029,0.193695984,3.186070158,0.251525165,1.350915099,0.353711235,0.349389934,0.302364006,0.295882054,1.018301983,0.938357905,1.995678699,1.238942552,0.474199288,0.849008643,0.270589731,0.369089985,0.176410778,1.561514997,3.300965938,1.207295374,0.258388409,0.316980173,0.823207931,0.183655313,0.392730046,3.124682257,1.248601932,0.487798678,0.432130147,0.881164209,0.549059481,0.407092018,0.621123538,0.300076258,0.312023386,0.419039146,0.370869344,0.188844731,1.005618747,0.134027683,1.368164999,0.29758805,0.346032616,0.987734685,0.073043717,0.133205427,0.173633,0.132040565,0.158010141,0.216253255,0.153076607,0.094970536,0.214060573,0.114430588,0.495203508,0.279841031,1.53611073,2.497327669,0.149170892,1.252021379,0.760312457,0.199534055,0.125119912,0.101891188,0.132040565,0.103261614,0.517747019,0.108058106,0.161025079,0.168493902,1.22125531
"227",0.312687443,0.513104707,0.361585604,2.937671144,5.005606989,0.241882905,0.197939757,3.27474247,0.26887469,1.356630591,0.390533316,0.363280741,0.307862824,0.308384405,1.070413352,0.977702438,1.955404877,1.297431217,0.460164298,0.883296388,0.276307211,0.383231191,0.184769853,1.574781588,3.391837267,1.208110575,0.269917851,0.318424827,0.836875733,0.185943409,0.399921763,3.160255574,1.306819664,0.474638154,0.433824488,0.92606598,0.560438128,0.41648194,0.613639327,0.306298083,0.319076803,0.428478289,0.368757335,0.185692235,0.993758808,0.127239783,1.297698141,0.2897121,0.334205758,0.986712301,0.072881015,0.127843769,0.169585934,0.129722837,0.154620495,0.209784578,0.142540769,0.094020536,0.20629488,0.110797933,0.4975505,0.267163278,1.427689417,2.461915308,0.146567344,1.184014496,0.756929065,0.196765318,0.118649755,0.098315549,0.129722837,0.099187974,0.47788739,0.102744782,0.132944098,0.160995906,1.180659016
"228",0.286915531,0.533316346,0.35775258,2.857561473,4.549241942,0.236972863,0.193655243,3.242196458,0.264747102,1.648362849,0.361829532,0.354694866,0.298764174,0.297490126,1.030959358,0.930691808,2.010319786,1.299401198,0.465154797,0.863676902,0.304752198,0.389985985,0.171614218,1.491400178,3.255446554,1.2112371,0.261689387,0.309466174,0.806981781,0.183335457,0.399796152,2.996050452,1.267677411,0.481335202,0.434450248,0.906739712,0.543253918,0.407313034,0.611542872,0.30054784,0.315071984,0.4197987,0.355714104,0.180790591,0.944070565,0.125253185,1.307285201,0.272525319,0.335380595,1.022737667,0.071871937,0.124665142,0.166416204,0.123619732,0.149101601,0.205096374,0.142894479,0.088533159,0.193662202,0.111924208,0.457301535,0.254949363,1.331525645,2.359882391,0.146618752,1.195622346,0.736622019,0.197647828,0.118196668,0.092126756,0.123619732,0.09931395,0.469911794,0.096373734,0.15295655,0.152564521,1.142371774
"229",0.26272,0.47184,0.32768,2.64128,4.25088,0.24064,0.19424,2.8872,0.22496,1.27008,0.30656,0.35952,0.2904,0.29008,0.9488,0.81792,1.71136,1.2048,0.44784,0.8088,0.31296,0.39472,0.17568,1.26,2.9472,1.14064,0.24048,0.2888,0.77168,0.20656,0.36384,2.70672,1.00368,0.45056,0.41376,0.77616,0.54784,0.37248,0.56608,0.27952,0.29072,0.38416,0.35776,0.185594547,0.985907709,0.13926499,1.259832366,0.285622179,0.319333149,0.933222806,0.066869301,0.134751773,0.174357557,0.131988579,0.16201529,0.208436953,0.144699272,0.102238187,0.208160634,0.106659298,0.484019527,0.267108778,1.540388689,2.562033711,0.152436216,1.279819471,0.764483743,0.190568297,0.122685825,0.103251359,0.131988579,0.107856682,0.517822603,0.102053974,0.144054527,0.175831261,1.284056369
"230",0.251651559,0.458288524,0.307420495,2.528499001,4.143954525,0.227377477,0.179290214,2.772161622,0.21631587,1.283300046,0.324320172,0.327392841,0.278844677,0.27408204,0.911199877,0.795053004,1.730526963,1.181594715,0.422645568,0.780150561,0.267322169,0.364879398,0.165155938,1.197111692,2.83207866,1.116761407,0.24274082,0.278844677,0.739130435,0.182977416,0.35243509,2.55261945,0.97403595,0.430788139,0.38869258,0.737286834,0.527730834,0.351820556,0.54724228,0.26916577,0.272699339,0.369334767,0.333691811,0.185072142,0.972345542,0.137162412,1.264983352,0.283758787,0.312800592,0.954495006,0.065112838,0.13290788,0.172031077,0.128560858,0.155382908,0.211801702,0.141324454,0.099334073,0.203200148,0.107750647,0.47354791,0.266648169,1.486311506,2.496207917,0.150295967,1.248242693,0.778116907,0.205512394,0.12227155,0.108305586,0.128560858,0.101646319,0.506289308,0.10664077,0.138827229,0.194691084,1.258324084
"231",0.2601447,0.465397924,0.309688581,2.619377163,4.12865681,0.231519346,0.184649261,2.851525637,0.23403586,3.000314564,0.305127399,0.32777603,0.28703995,0.285152564,0.885498584,0.799465241,1.729160113,1.224913495,0.426077383,0.804970116,0.26596414,0.380622837,0.163416169,1.223497955,2.882038377,1.08210129,0.248663102,0.293488518,0.751179616,0.186536647,0.342560554,2.647845234,1.010066059,0.454860019,0.395564643,0.788140925,0.528782636,0.364894621,0.541522491,0.273199119,0.286882668,0.375432526,0.335482856,0.173429733,0.978581112,0.131495707,1.256936286,0.257026661,0.29670131,0.946949842,0.062991414,0.126796204,0.161409851,0.124807953,0.153547221,0.198825124,0.136466335,0.09670131,0.206235879,0.108630818,0.482602802,0.262178039,1.440488025,2.458653412,0.147401717,1.238951649,0.766380479,0.202801627,0.122006326,0.097785811,0.124807953,0.101491188,0.462720289,0.098689562,0.153185721,0.162132851,1.266244916
"232",0.222222222,0.465865866,0.297897898,2.595995996,3.97037037,0.249449449,0.196996997,2.696496496,0.231231231,1.327127127,0.288488488,0.331731732,0.284684685,0.296296296,0.898298298,0.749349349,1.7001001,1.203203203,0.451451451,0.81041041,0.29009009,0.399199199,0.173373373,1.137137137,2.732732733,1.111911912,0.263463463,0.287887888,0.764164164,0.199199199,0.328328328,2.557957958,0.962162162,0.443443443,0.4002002,0.736536537,0.556356356,0.355355355,0.541341341,0.282682683,0.284284284,0.363763764,0.369169169,0.166607586,0.989010989,0.146638308,1.281224152,0.278270117,0.298593879,0.939737682,0.063688999,0.140493915,0.173460948,0.128914097,0.155736736,0.197802198,0.149119698,0.105990783,0.202883138,0.102209618,0.508803025,0.252865414,1.536216472,2.4966324,0.155027768,1.244239631,0.795344441,0.202646816,0.141321045,0.110126433,0.128914097,0.114143921,0.498641144,0.114143921,0.13671275,0.194730001,1.32636181
"233",0.208941087,0.428869104,0.287175601,2.459556734,3.878764918,0.248721349,0.188672097,2.532297784,0.212729684,1.395529456,0.308202311,0.323356696,0.262360296,0.281492707,0.854896761,0.724947907,1.625686683,1.142451222,0.417503315,0.741428301,0.282629286,0.367872703,0.173896571,1.066300436,2.497442697,1.072741049,0.246258761,0.270126918,0.753172949,0.18583065,0.31994696,2.300814548,0.873839742,0.418829324,0.385489676,0.720401591,0.520931995,0.338889941,0.527751468,0.272589506,0.272589506,0.341352529,0.347793143,0.165907456,1.015344042,0.146367778,1.254495325,0.281707025,0.308559099,0.892591705,0.064253177,0.135578998,0.175617358,0.128026852,0.154878926,0.195756413,0.150203788,0.108487173,0.204027811,0.104531287,0.515224167,0.259410213,1.47458643,2.517142172,0.15272117,1.28901942,0.803883961,0.202709182,0.127787101,0.11472069,0.128026852,0.105130664,0.527691201,0.117238072,0.155957804,0.186046512,1.316590746
"234",0.211814185,0.422099025,0.304721851,2.491493022,3.806346779,0.246033263,0.188300516,2.601032307,0.22099025,3.034219079,0.288472567,0.320015293,0.275473141,0.28139935,0.870961575,0.710380424,1.634677882,1.175492258,0.418275664,0.783215446,0.28044351,0.387306442,0.172815905,1.081246416,2.468935194,1.082202256,0.243356911,0.311986236,0.727585548,0.188491684,0.347734659,2.32422099,0.902121965,0.43528962,0.372012999,0.719174154,0.518447716,0.34563181,0.545402409,0.260370866,0.270311604,0.349837507,0.325559167,0.163619639,0.980682994,0.138898471,1.247211682,0.273772565,0.291709785,0.88122341,0.057951018,0.132689433,0.165229389,0.118546625,0.154651029,0.190640451,0.140623203,0.10509371,0.197309417,0.098884673,0.489479131,0.252845809,1.436702311,2.387489939,0.137403702,1.253305738,0.780728987,0.20593308,0.122685984,0.095665172,0.118546625,0.098769691,0.461538462,0.116017017,0.144302633,0.181901805,1.256755203
"235",0.252401537,0.441642651,0.297550432,2.548511047,3.61167147,0.259365994,0.205331412,2.57012488,0.229827089,1.415225744,0.286743516,0.337415946,0.290585975,0.325648415,0.880163305,0.71950048,1.605667627,1.188040346,0.448607109,0.786023055,0.300192123,0.404178674,0.188040346,1.086935639,2.516330451,1.079490874,0.263688761,0.301392891,0.766810759,0.21493756,0.337896254,2.328290106,0.877761768,0.473342939,0.421950048,0.756724304,0.596061479,0.34414025,0.553073967,0.276176753,0.300192123,0.374879923,0.364553314,0.156539352,0.873553241,0.154369213,1.208622685,0.259693287,0.278501157,0.854311343,0.061053241,0.153356481,0.177083333,0.123408565,0.148148148,0.187210648,0.127314815,0.110387731,0.195746528,0.092592593,0.515046296,0.267939815,1.511140046,2.457609954,0.161603009,1.363859954,0.796875,0.200231481,0.150318287,0.136284722,0.123408565,0.108940972,0.472800926,0.109230324,0.172887731,0.21166088,1.334635417
"236",0.217319878,0.429946022,0.2945318,2.484158648,3.73104905,0.244308848,0.199953063,2.536728467,0.251818822,1.444027224,0.307439568,0.337714152,0.269655011,0.306970195,0.864585778,0.691621685,1.583431119,1.154189157,0.439098803,0.778221075,0.296174607,0.387702417,0.189861535,1.015958695,2.472424314,1.065242901,0.254635062,0.286552452,0.742548697,0.210279277,0.32785731,2.250645388,0.852616757,0.427364468,0.401079559,0.754987092,0.574513025,0.351795353,0.524524759,0.263083783,0.278573105,0.343816006,0.366345928,0.158279696,0.905354008,0.147600936,1.266822703,0.27004096,0.276331188,0.893358689,0.065389116,0.147454652,0.167934465,0.127121123,0.153306027,0.186951434,0.133265067,0.108689292,0.198507899,0.098010532,0.506729081,0.257753072,1.506875366,2.449970743,0.166471621,1.314803979,0.790081919,0.205675834,0.126535986,0.118929198,0.127121123,0.111907548,0.476009362,0.123610298,0.174956115,0.195289643,1.31816852
"237",0.235487662,0.429847239,0.296827262,2.461809636,3.648413631,0.256874266,0.199294947,2.561927145,0.231962397,1.937250294,0.294007051,0.345475911,0.276380729,0.308343126,0.865099882,0.70693302,1.624206816,1.183548766,0.440188014,0.75346651,0.277790834,0.419036428,0.200470035,1.032197415,2.4693302,1.069095182,0.251703878,0.290481786,0.737720329,0.206345476,0.323149236,2.260634548,0.877320799,0.43172738,0.386839013,0.709753231,0.567802585,0.344300823,0.541715629,0.278730905,0.279435958,0.341715629,0.352761457,0.149056871,0.900439654,0.142816622,1.216848674,0.250886399,0.278825698,0.893490285,0.064529854,0.138561906,0.15416253,0.118422919,0.149340519,0.171748688,0.128350589,0.101120408,0.19685151,0.087221671,0.485888526,0.257977592,1.495674372,2.379804283,0.143100269,1.333427883,0.772514537,0.206921004,0.126790526,0.114451851,0.118422919,0.122110339,0.462913062,0.109771664,0.154588002,0.208481067,1.299673805
"238",0.209951456,0.433555825,0.297936893,2.475121359,3.449332524,0.274878641,0.20631068,2.541868932,0.244538835,1.519417476,0.29217233,0.34526699,0.281856796,0.326456311,0.821601942,0.669296117,1.563106796,1.197512136,0.463288835,0.83282767,0.327669903,0.425364078,0.188106796,1.038228155,2.256674757,1.088592233,0.25151699,0.298847087,0.76243932,0.241504854,0.326759709,2.142597087,0.969963592,0.443871359,0.40625,0.779429612,0.636225728,0.367718447,0.55006068,0.282463592,0.299453883,0.369538835,0.369842233,0.150725206,0.864758918,0.164249314,1.2624461,0.272638181,0.285378283,0.9000392,0.05252842,0.159153273,0.158173265,0.121912975,0.153077225,0.165817327,0.139357115,0.107016856,0.183457468,0.095648765,0.562916503,0.279890239,1.490787926,2.5,0.178557428,1.328890631,0.817326539,0.220109761,0.169933359,0.147001176,0.121912975,0.109368875,0.449823599,0.140337123,0.190709526,0.239905919,1.400627205
"239",0.229374433,0.430945905,0.295859776,2.442127531,3.349350257,0.281353883,0.196131762,2.484738592,0.250831067,1.562103354,0.243880326,0.3762466,0.275309761,0.384708371,0.841341795,0.662737987,1.584466606,1.174070716,0.455122393,0.770625567,0.371713509,0.439709882,0.190692052,1.027198549,2.31731641,1.073436083,0.266545784,0.302508311,0.76881233,0.23662738,0.316711998,2.13810819,0.973103657,0.436083409,0.431852523,0.78120278,0.62919311,0.340888486,0.529162889,0.280145059,0.313992143,0.334542158,0.367180417,0.157676349,0.917605216,0.161035369,1.270302312,0.272475795,0.303497333,0.926694329,0.057893697,0.158466706,0.164196799,0.127840348,0.156293223,0.175261806,0.152934203,0.107686228,0.193637621,0.093064612,0.55186722,0.27089508,1.597510373,2.530329974,0.19067378,1.317921359,0.83283936,0.213198973,0.167950998,0.157478759,0.127840348,0.142066785,0.502272278,0.156688402,0.202726734,0.250543371,1.389251136
"240",0.215015181,0.383107922,0.286502898,2.252829147,3.144631521,0.271598123,0.181617444,2.239304444,0.227159812,1.569969638,0.256693348,0.314656362,0.245652774,0.314932376,0.78056859,0.625172509,1.373999448,1.069003588,0.431686448,0.737786365,0.353574386,0.394976539,0.160916368,0.954181617,2.103505382,0.983163124,0.248688932,0.271046094,0.682031466,0.227159812,0.331769252,1.946177201,0.918299752,0.504830251,0.386144079,0.715981231,0.568589567,0.310792161,0.539332045,0.248688932,0.273530224,0.316036434,0.331217223,0.143851072,0.900714554,0.148740128,1.223768334,0.259684092,0.296352012,0.857841294,0.052651373,0.141782625,0.159270402,0.119781873,0.146671681,0.167920271,0.142910869,0.097028958,0.180142911,0.092327943,0.541933058,0.264573148,1.511282437,2.376081234,0.166415946,1.286385859,0.811207221,0.207032719,0.154193306,0.132756675,0.119781873,0.106995111,0.463144039,0.14328695,0.177698383,0.220007522,1.311583302
"241",0.334410049,0.578375953,0.387528039,2.869627636,5.224943921,0.219201436,0.189322566,3.837236429,0.280035891,1.476267384,0.388873934,0.320861373,0.305069538,0.290174966,1.137729924,0.943382683,1.98017048,1.251323463,0.472319426,0.912337371,0.264333782,0.35666218,0.157290265,2.12803948,3.604127411,1.185105428,0.250157021,0.33073127,0.796141768,0.157290265,0.398115747,2.996590399,1.037595334,0.464244056,0.469717362,0.861103634,0.540960072,0.432391207,0.612113055,0.302288022,0.30453118,0.43867205,0.301031853,0.211571852,1.182923093,0.156980901,1.308446533,0.300888571,0.408742723,0.998519048,0.131957921,0.151720968,0.208099275,0.143396997,0.163568583,0.237054438,0.187621285,0.119701767,0.226636707,0.134307017,0.592380758,0.311459504,1.200592381,2.383719743,0.181135737,1.444847309,0.810693494,0.234143601,0.151261362,0.135787969,0.143396997,0.126493719,0.567817383,0.147022776,0.190123583,0.205443775,1.268256562
"242",0.347258244,0.580863283,0.400981845,2.936550574,5.334197851,0.231104113,0.189885143,3.912560207,0.292145239,1.417654687,0.391256021,0.337625046,0.311504261,0.295572434,1.1194887,0.990459429,2.068729159,1.293812523,0.463968136,0.914227492,0.277880697,0.360689144,0.161541312,2.31391256,3.593090033,1.228140052,0.260003705,0.344479437,0.811411634,0.161726565,0.406724713,3.188866247,1.060670619,0.49851797,0.450351982,0.911078177,0.542237866,0.428584661,0.609299741,0.312152649,0.315579844,0.440163023,0.299184883,0.210537064,1.271645906,0.153154993,1.31626506,0.298345926,0.409281193,1.03435777,0.132479069,0.145905657,0.206606085,0.136716357,0.164845824,0.231315091,0.189605881,0.10736165,0.228660404,0.131100674,0.594241372,0.305340004,1.639830508,2.346589749,0.164641617,1.303400041,0.82024709,0.231774556,0.146671431,0.137277925,0.136716357,0.132581172,0.585817848,0.173371452,0.184807025,0.201041454,1.28803349
"243",0.363177926,0.613320647,0.405328259,3.062987631,5.560418649,0.231018078,0.195147479,4.052616556,0.30076118,1.507992388,0.407516651,0.342721218,0.323596575,0.301617507,1.134919125,1.030256898,2.175547098,1.316745956,0.480875357,0.94262607,0.284205519,0.375166508,0.165556613,2.571360609,3.736917222,1.258039962,0.266317793,0.356517602,0.78981922,0.16489058,0.421598478,3.194291151,1.126260704,0.521408183,0.482112274,0.957278782,0.556137012,0.447288297,0.640818268,0.324833492,0.32378687,0.458039962,0.300570885,0.207798692,1.277148135,0.154376155,1.282090968,0.299166209,0.40171751,1.120475311,0.129112786,0.14863448,0.204403615,0.134954316,0.159019422,0.225273354,0.179839233,0.112087473,0.220829797,0.140546208,0.600778871,0.298617005,1.606570473,2.348394828,0.165709721,1.369264566,0.811723002,0.247141645,0.152528833,0.126266913,0.134954316,0.126266913,0.575864996,0.142243747,0.185431125,0.195716211,1.255978831
"244",0.301626751,0.516493448,0.34579756,2.694532309,4.536827836,0.219272481,0.199502937,3.514234071,0.23463624,1.327835517,0.361726164,0.298237686,0.289652056,0.268978762,0.995707185,0.815183009,1.852688658,1.286150023,0.440239494,0.839697244,0.256439223,0.343651152,0.156800723,1.772367826,3.188883868,1.169227293,0.245368278,0.292024401,0.726841392,0.15612291,0.367261636,2.633190239,0.866583823,0.447582467,0.442385901,0.794396746,0.532873927,0.380027113,0.584726615,0.287053773,0.28829643,0.400248531,0.299480343,0.197802198,1.110353502,0.153382762,1.272342116,0.296239905,0.375744737,0.940619621,0.127565206,0.147755859,0.21276314,0.143982524,0.164305574,0.224943731,0.180656693,0.113663445,0.213689925,0.122467894,0.615781809,0.303323183,1.592678406,2.372831987,0.173441017,1.329206938,0.827485767,0.226863498,0.147424864,0.129021581,0.143982524,0.126969416,0.605388587,0.144710711,0.203031908,0.227790282,1.377532106
"245",0.30711911,0.522412014,0.342428064,2.731055829,4.530436776,0.222629829,0.176659406,3.495242462,0.240972143,1.259543735,0.365699874,0.308036226,0.298979709,0.306545913,1.002522068,0.829989682,1.831021438,1.222859108,0.433566434,0.860483779,0.25415568,0.358936146,0.157743895,1.769230769,3.143528603,1.118307922,0.248423707,0.30287745,0.745385762,0.159348848,0.375329588,2.700676373,0.900836868,0.45122091,0.449501318,0.78172647,0.524590164,0.380259085,0.588444343,0.29875043,0.291872062,0.394245099,0.289235355,0.192229708,1.121067434,0.145594872,1.250833933,0.295899012,0.372686245,0.909346589,0.122310158,0.140166133,0.202106089,0.134933612,0.158937798,0.217672837,0.178428936,0.107332069,0.211982471,0.12394532,0.662633266,0.288769704,1.580417293,2.315847995,0.169991497,1.288377265,0.816534764,0.231539015,0.147557067,0.129504873,0.134933612,0.128392962,0.574661521,0.13853097,0.174177513,0.198639545,1.302701289
